"SuperClass","Class","Order","Family","Genus.species","SpecCode","BEl","VEp","REs","OGp","RMl","BLs","PFv","PFs","CPt","MBl","RMn","RMx","TLl","FHa","EHl","LHa","WLa","PCr","REp","EGt"
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudobrama_simoni",56111,3.1531393568147,0.211332312404288,0.492592592592593,0.607963246554365,0.348226941438316,0.413476263399694,0.260336906584992,0.204401267717523,2.30188679245283,20,16.5374895123565,3163.58812132611,3.17000007629395,"2","1","3","1","1","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_nobilis",275,3.56131260794473,0.236614853195164,0.414457831325301,0.544041450777202,0.219964499174486,0.716753022452504,0.120898100172712,0.227513180182518,2.60240963855422,146,12.0464921930722,2275.05585893631,2.82999992370605,"3","1","3","1","1","3","1"
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_molitrix",274,3.24,0.261333333333333,0.352173913043478,0.636,0.2365473131954,0.613333333333333,0.186666666666667,0.14680922161783,2.11003236245955,120,66.9246566963905,4816.37077428873,2.27999997138977,"1","1","3","1","1","3","1"
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Aphyocypris_chinensis",23617,3.65036231884058,0.286231884057971,0.495207667731629,0.311594202898551,0.225822326480157,0.567028985507246,0.233695652173913,0.180700370588828,2.5850622406639,6,7.60251383360641,853.554311162309,3.07999992370605,"2","0","2","1","1","8","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_macropterus",54380,2.57387862796834,0.228232189973615,0.586572438162544,0.402374670184697,0.369693050166802,0.37335092348285,0.220316622691293,0.180747629535715,2.58515283842795,27.5,66.9246566963905,4816.37077428873,2,"2","1","1","1","5","8","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_tonkinensis",54709,2.69601328903654,0.264119601328904,0.469314079422383,0.408637873754153,0.347509257793758,0.460132890365449,0.229235880398671,0.193531666232573,3.26114649681529,12.1999998092651,54.5350134821333,4584.60280175083,2.05999994277954,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_barbatulus",54928,3.14263322884013,0.249216300940439,0.487455197132616,0.344827586206897,0.29923485970956,0.43730407523511,0.184952978056426,0.14491674997213,2.12389380530973,8.69999980926514,49.226431759775,4473.44867770813,2.23000001907349,"2","0","1","1","5","4","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_polylepis",55892,2.9185393258427,0.242977528089888,0.453924914675768,0.533707865168539,0.598526225650485,0.411516853932584,0.301966292134831,0.110180049990561,1.77168949771689,9.5,56.814298830403,4630.0445412752,2.07999992370605,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_meridianus",56321,3.61480362537764,0.24773413897281,0.496323529411765,0.43202416918429,0.335446463067917,0.410876132930514,0.226586102719033,0.163394833388348,2.55246913580247,11.8999996185303,57.9894131639906,4652.9352816077,2.0699999332428,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_hypselonotus",55893,1.78903826266805,0.186142709410548,0.52112676056338,0.491209927611169,0.152875305254172,0.293691830403309,0.293691830403309,0.219841720116631,1.25957446808511,16.5,66.9246566963905,4816.37077428873,2,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acanthorhodeus_chankaensis",46831,2.21805555555556,0.244444444444444,0.5,0.413888888888889,0.42578828825452,0.35,0.263888888888889,0.194517527451585,2.1948717948718,14.3999996185303,59.1888328876896,4675.93919277221,2,"2","1","1","1","5","5","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_barbatus",55891,2.96064400715564,0.259391771019678,0.496031746031746,0.373881932021467,0.209529821943557,0.450805008944544,0.220035778175313,0.169188605900929,3.20454545454545,9,43.5208257604712,4346.00302620767,2.21000003814697,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_macromandibularis",58200,2.68028169014085,0.27887323943662,0.5,0.556338028169014,0.400961410358872,0.43943661971831,0.259154929577465,0.193776151812961,1.47161572052402,5.19000005722046,29.3010123848643,3977.68372452384,2.40000009536743,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Paratanakia_chii",69390,2.99751243781095,0.31592039800995,0.481481481481481,0.430348258706468,0.229248488947036,0.537313432835821,0.208955223880597,0.0979815577968166,2.85810810810811,5.55999994277954,21.715477916061,2864.58847390922,2.35999989509583,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_sinensis",54926,2.50123456790123,0.202469135802469,0.43,0.462962962962963,0.266166197035695,0.37037037037037,0.222222222222222,0.179940774322658,2.375,10.8000001907349,17.2407247582954,3254.27427441709,2.53999996185303,"2","1","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_ocellatus",4784,2.63779527559055,0.23753280839895,0.450331125827815,0.44488188976378,0.135923018223668,0.396325459317585,0.257217847769029,0.15125114540856,3.33644859813084,9.19999980926514,17.2407247582954,3254.27427441709,2.51999998092651,"2","1","1","1","5","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_fangi",55889,3.03343023255814,0.20203488372093,0.600682593856655,0.277616279069767,0.260125583785546,0.425872093023256,0.155523255813953,0.134356251967513,2.30078125,6.5,17.2407247582954,3254.27427441709,2.61999988555908,"2","0","1","1","5","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_lighti",47833,2.38849765258216,0.240610328638498,0.505882352941176,0.447183098591549,0.329884115124941,0.39906103286385,0.192488262910798,0.183067624084535,2.68093385214008,7.19999980926514,17.2407247582954,3254.27427441709,2.65000009536743,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_nigrodorsalis",70781,3.50632911392405,0.286392405063291,0.53315649867374,0.525316455696203,0.153686004635236,0.596518987341772,0.238924050632911,0.175146651566415,3.05194805194805,4.71000003814697,17.7866203313881,2870.08933612826,2.71000003814697,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_flaviventris",70790,2.23174603174603,0.182539682539683,0.449760765550239,0.396825396825397,0.285481988328733,0.331746031746032,0.23015873015873,0.190033570620363,2.55384615384615,5.28999996185303,19.2152166872353,3115.77676100446,2.6800000667572,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_albomarginatus",67829,2.03398058252427,0.189320388349515,0.450704225352113,0.461165048543689,0.368626826149363,0.344660194174757,0.271844660194175,0.158975680032276,2.41176470588235,5.84000015258789,17.2407247582954,3254.27427441709,2.65000009536743,"2","0","1","1","5","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_labeo",17301,5.21761658031088,0.569948186528497,0.316455696202532,0.50259067357513,0.467198367948369,0.818652849740933,0.103626943005181,0.181727904667329,2.07446808510638,67,5.6165820285751,338.254662212129,3.45000004768372,"3","0","1","3","1","4","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_maculatus",4752,4.11297071129707,0.405857740585774,0.351724137931034,0.464435146443515,0.579843760989239,0.606694560669456,0.142259414225941,0.207537948815869,1.68695652173913,47,5.56742119865068,327.803175388558,3.45000004768372,"3","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Paracanthobrama_guichenoti",54127,3.78571428571429,0.236263736263736,0.447761194029851,0.357142857142857,0.591391425556984,0.368131868131868,0.17032967032967,0.169258400430923,2.09302325581395,41.5,5.76667669811607,371.025681206392,3.41000008583069,"3","0","1","3","2","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Belligobio_nummifer",55420,5.30952380952381,0.535714285714286,0.402985074626866,0.357142857142857,0.391773276071842,0.797619047619048,0.142857142857143,0.212827398656221,1.98837209302326,14.3000001907349,6.48619043412999,541.182287382556,3.27999997138977,"3","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_parva",4691,4.51376146788991,0.293577981651376,0.474576271186441,0.55045871559633,0.404300353961918,0.541284403669725,0.137614678899083,0.135128212508899,2.40625,12.5,8.30991435421234,1080.57366701326,3.05999994277954,"2","1","2","2","2","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_elongata",55987,5.36111111111111,0.233333333333333,0.571428571428571,0.322222222222222,0.332220828491831,0.544444444444444,0.088888888888889,0.167054860363827,2.01515151515152,11.6999998092651,6.67711942207994,589.927180041848,3.25,"2","0","2","2","2","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_sinensis",47349,3.72794117647059,0.316176470588235,0.329545454545455,0.345588235294118,0.323015236444361,0.647058823529412,0.117647058823529,0.214010761668938,2.25,30,6.13657900961995,456.050195136698,3.33999991416931,"2","0","1","2","1","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_parvus",54968,4.01666666666667,0.425,0.383561643835616,0.383333333333333,0.343286687291553,0.608333333333333,0.225,0.197368232265979,3.91176470588235,8.69999980926514,7.34181857891417,774.797863529344,3.21000003814697,"2","0","1","2","1","7","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_nigripinnis",12225,4.58095238095238,0.361904761904762,0.466666666666667,0.495238095238095,0.459770474137791,0.571428571428571,0.180952380952381,0.209195548830542,2.15,16,6.61207284669776,573.119992587611,3.25999999046326,"2","0","1","2","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcoheilichthys_vittatus",NA,4.79591836734694,0.438775510204082,0.327586206896552,0.448979591836735,0.408733434176886,0.591836734693878,0.275510204081633,0.180700813681587,2.05,14.4966003926626,8.81084682740493,1024.79582741,3.06029242087072,"2","0","1","3","1","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcoheilichthys_kiangsiensis",NA,4.40776699029126,0.349514563106796,0.418181818181818,0.601941747572815,0.362270160821296,0.533980582524272,0.184466019417476,0.187690532094913,4.38461538461539,17.643966811132,10.1833509446924,1830.71027273882,2.91545136107584,"2","0","1","2","1","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gnathopogon_taeniellus",55372,3.61481481481481,0.340740740740741,0.44,0.481481481481481,0.341499959329752,0.555555555555556,0.22962962962963,0.170808737575203,1.89333333333333,10,7.02691672084104,684.193404965751,3.20000004768372,"2","0","1","2","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gnathopogon_nicholsi",55373,3.51633986928105,0.30718954248366,0.380281690140845,0.65359477124183,0.473457360956946,0.464052287581699,0.274509803921569,0.180450630473491,0.846153846153846,7.5,7.10243615642215,705.43692235158,3.19000005722046,"2","0","1","2","1","4","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gnathopogon_aff.Imberbis",NA,3.421875,0.359375,0.426829268292683,0.5390625,0.409944788145649,0.640625,0.0859375,0.207549190454128,1.55555555555556,12.2747917049982,7.15370068120169,682.400106792915,3.20276480950487,"2","0","1","2","1","3","2"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Platysmacheilus_longibarbatus",55400,6.15909090909091,0.507575757575758,0.340909090909091,0.628787878787879,0.908238236485822,0.666666666666667,0.393939393939394,0.172135815889138,1.36842105263158,8.10000038146973,7.02691672084104,684.193404965751,3.20000004768372,"3","0","1","3","1","4","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_chenhsienensis",55905,5.27380952380952,0.476190476190476,0.338709677419355,0.428571428571429,0.5871056362323,0.738095238095238,0.119047619047619,0.192523133726595,1.95454545454545,15.5,12.2736446933076,2335.58231168182,3.28999996185303,"2","0","1","3","1","4","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_argentatus",54974,4.48514851485149,0.445544554455446,0.4,0.346534653465347,0.286744175568088,0.594059405940594,0.207920792079208,0.178043223412179,2.70212765957447,18.7999992370605,6.48619043412999,541.182287382556,3.30999994277954,"2","1","1","2","1","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_wolterstorffi",54972,4.41666666666667,0.342592592592593,0.603448275862069,0.324074074074074,0.329396089216255,0.537037037037037,0.203703703703704,0.174395256545789,1.95652173913043,15.8000001907349,6.61207284669776,573.119992587611,3.25999999046326,"2","1","1","2","1","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Coreius_heterodon",55907,4.79638009049774,0.235294117647059,0.239583333333333,0.565610859728507,0.512961343843547,0.434389140271493,0.280542986425339,0.205867992833947,2.32478632478632,53,5.81767214860472,382.417005840191,3.42000007629395,"2","0","3","2","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Rhinogobio_typus",54978,6.2,0.56,0.28,0.226666666666667,0.379473319220206,0.666666666666667,0.28,0.160312447845487,1.78125,49,5.81767214860472,382.417005840191,3.41000008583069,"3","1","1","3","1","3","1"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Rhinogobio_cylindricus",55915,6.03488372093023,0.604651162790698,0.220338983050847,0.372093023255814,0.45479348694911,0.686046511627907,0.27906976744186,0.159969350460022,2.6078431372549,33.0999984741211,6.02749315886309,430.430079688314,3.35999989509583,"3","0","1","3","1","3","1"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Abbottina_rivularis",22903,4.53211009174312,0.495412844036697,0.307692307692308,0.403669724770642,0.72727459506066,0.715596330275229,0.036697247706422,0.21637204783838,1.84313725490196,18.8999996185303,6.42519094474631,525.968842803029,3.28999996185303,"2","1","1","3","3","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_microstomus",55902,5.90789473684211,0.578947368421053,0.362068965517241,0.486842105263158,0.541390292003709,0.763157894736842,0.131578947368421,0.209460713043234,2.48780487804878,6.19999980926514,7.2597905629256,750.694335427755,3.17000007629395,"2","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_tungtingensis",47816,5.19417475728155,0.524271844660194,0.391304347826087,0.485436893203884,0.545551600716484,0.669902912621359,0.145631067961165,0.185809811504085,1.83050847457627,11.5,6.67711942207994,589.927180041848,3.25,"2","0","1","3","2","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_nudiventris",66916,5.00909090909091,0.363636363636364,0.328571428571429,0.518181818181818,0.631486745865724,0.636363636363636,0.209090909090909,0.219383132286919,2.25,7.1100001335144,7.10243615642215,705.43692235158,3.19000005722046,"2","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_zhangi",68760,4.624,0.392,0.44,0.4,0.643600980594516,0.6,0.144,0.211327771413183,2.12280701754386,7.71000003814697,7.27840247977251,766.549213048838,3.20000004768372,"2","0","1","3","2","4","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_bicolor",NA,5.37113402061856,0.402061855670103,0.447761194029851,0.381443298969072,0.617015719659534,0.690721649484536,0.0103092783505154,0.211394010015484,1.67391304347826,9.15672688135171,7.23114640294603,732.403082058168,3.20807384450586,"2","0","1","3","2","4","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_kachekensis",54984,6.43373493975904,0.662650602409639,0.323529411764706,0.55421686746988,0.600245047998781,0.819277108433735,0.192771084337349,0.161059576323929,1.77358490566038,6.69000005722046,6.8118528731005,625.441696704287,3.1800000667572,"2","1","1","3","1","4","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudogobio_vaillanti",54780,5.71276595744681,0.542553191489362,0.280487804878049,0.659574468085106,0.53547557073415,0.872340425531915,0.0957446808510638,0.196097431841717,2.03125,22.7999992370605,6.42519094474631,525.968842803029,3.30999994277954,"2","0","1","3","1","4","2"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dumerili",55397,8.77777777777778,0.317460317460317,0.351351351351351,0.333333333333333,0.573329822583688,0.587301587301587,0,0.135816620113023,2.2,24,6.19235464167942,469.315162839794,3.33999991416931,"2","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dabryi",47352,6.69333333333333,0.6,0.379310344827586,0.0800000000000001,0.417369601272766,0.773333333333333,0.0533333333333332,0.229161601154771,1.71428571428571,27.2999992370605,6.24903477250166,482.911854311774,3.32999992370605,"2","1","1","3","1","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_gymnocheilus",55855,5.38235294117647,0.53921568627451,0.319444444444444,0.323529411764706,0.471813548651751,0.705882352941177,0.176470588235294,0.176393578049934,1.7,16.2999992370605,6.67711942207994,589.927180041848,3.28999996185303,"2","1","1","3","1","2","1"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_punctatus",68767,6.82894736842105,0.539473684210526,0.372881355932203,0.355263157894737,0.479993296898519,0.776315789473684,0.0526315789473684,0.190010432787245,1.97142857142857,15.960000038147,6.52018219511885,548.095791054769,3.28999996185303,"2","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_xiangjiangensis",55854,6.93827160493827,0.617283950617284,0.348484848484849,0.432098765432099,0.479132978813391,0.814814814814815,0.234567901234568,0.154394680459325,2.59459459459459,26,6.08164464156821,443.094568810977,3.34999990463257,"2","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_gracilicaudatus",55853,6.64516129032258,0.623655913978495,0.315068493150685,0.419354838709677,0.668852362505956,0.78494623655914,0.311827956989247,0.214430296627922,1.69444444444444,16.7999992370605,6.36538148388541,511.208377370664,3.29999995231628,"2","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_meridionalis",65251,5.54166666666667,0.510416666666667,0.382716049382716,0.53125,0.321935921244575,0.84375,0.145833333333333,0.206056537722261,2.05405405405405,13.3000001907349,6.95337604948384,663.812283968472,3.24000000953674,"3","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_tungi",55896,5.36082474226804,0.505154639175258,0.426470588235294,0.144329896907216,0.488846180546901,0.701030927835051,0.0721649484536082,0.259622507024808,2.05769230769231,13,6.74368327687781,607.352211984254,3.24000000953674,"3","0","1","3","1","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_jiangxiensis",58354,5.18390804597701,0.471264367816092,0.333333333333333,0.310344827586207,0.431817951873436,0.586206896551724,0.425287356321839,0.261978811312496,1.12820512820513,5,7.69463020282058,882.103954580138,3.11999988555908,"2","0","1","3","1","3","3"
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_kolleri",54988,5.20833333333333,0.416666666666667,0.303571428571429,0.25,0.643848442047141,0.583333333333333,0.166666666666667,0.263286915740224,1.5609756097561,12.5,6.61207284669776,573.119992587611,3.25999999046326,"2","1","1","3","1","2","3"
"Osteichthyes","Teleostei","Cypriniformes","Leuciscidae","Rhynchocypris_oxycephala",48140,4.95327102803738,0.196261682242991,0.454545454545455,0.401869158878505,0.631147453007628,0.514018691588785,0.168224299065421,0.136189301378254,2.25806451612903,17.2000007629395,4.62136954566974,169.509515996433,3.66000008583069,"2","0","1","3","1","4","3"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_sinensis",58672,5.76595744680851,0.297872340425532,0.384615384615385,0.202127659574468,0.450591327456153,0.553191489361702,0.138297872340426,0.182740671799474,2,36.0999984741211,2.94025030593146,4.94488518657055,3.89000010490417,"2","1","1","3","4","2","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_eupogon",NA,6.53086419753086,0.444444444444444,0.375,0.407407407407407,0.370926954474268,0.592592592592593,0.265432098765432,0.113897081278837,2.36170212765957,32.9002883721364,3.77308760715118,10.1397952409352,3.71529738055029,"2","0","1","3","4","3","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_vachellii",50950,5.45263157894737,0.378947368421053,0.305084745762712,0.505263157894737,0.698831461969095,0.621052631578947,0.2,0.170770328310368,1.375,42.2999992370605,3.62227364636392,7.82573546037509,3.71000003814697,"2","0","1","3","4","3","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_nitidus",50943,5.3953488372093,0.337209302325581,0.324324324324324,0.325581395348837,0.84866586314095,0.430232558139535,0.395348837209302,0.219869840428567,1.30909090909091,40.7999992370605,3.71926663372475,7.10693740911963,3.70000004768372,"2","1","1","3","4","3","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_dumerili",50980,4.54545454545455,0.310606060606061,0.166666666666667,0.401515151515151,0.754615428178118,0.454545454545455,0.21969696969697,0.156702123647243,1.37313432835821,80.4000015258789,3.07301333951647,5.83200413691209,3.85999989509583,"2","1","1","3","4","2","3"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_crassilabris",55077,4.60576923076923,0.394230769230769,0.293103448275862,0.278846153846154,0.700135879456791,0.557692307692308,0.192307692307692,0.148460515219716,1.33333333333333,32.5,3.90537077810533,8.66724451833936,3.69000005722046,"2","0","1","3","4","3","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_torosilabris",NA,6.82692307692308,0.346153846153846,0.558823529411765,0.519230769230769,0.772023808729806,0.653846153846154,0.809726331360947,0.204317609079308,1.24799498746867,24.6611287545654,4.06744288274581,11.9221528023137,3.47941469433651,"2","0","1","3","4","3","3"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_analis",50919,4.73684210526316,0.359649122807018,0.28169014084507,0.666666666666667,0.585820685720716,0.62280701754386,0.245614035087719,0.233399461528889,1.32758620689655,13.5200004577637,3.98038358140289,8.9350946132872,3.49000000953674,"2","0","1","3","4","2","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_tenuis",50762,6.09615384615385,0.375,0.275862068965517,0.576923076923077,0.62759568011039,0.557692307692308,0.240384615384615,0.272323077048104,1.54838709677419,33.9199981689453,3.79894055381343,8.28971195784398,3.70000004768372,"2","0","1","3","4","3","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ussuriensi",NA,5.66666666666667,0.390804597701149,0.314814814814815,0.390804597701149,0.537037037037037,0.620689655172414,0.114942528735632,0.207055580611357,1.72222222222222,35.4932282489412,3.63080473552238,8.33543336225189,3.69862990023798,"2","0","1","3","4","3","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_aff.Truncatus",NA,7.51315789473684,0.460526315789474,0.351851851851852,0.276315789473684,0.751997796453591,0.710526315789474,0.013157894736842,0.143404666171168,1.34328358208955,32.6494448670256,3.76645009932767,8.5102265382459,3.64414927464929,"2","0","1","3","4","3","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_argentivittatus",50965,3.92857142857143,0.303571428571429,0.466666666666667,0.4375,0.555027526844891,0.535714285714286,0.285714285714286,0.232063150424888,1.9047619047619,5,4.31800758527489,11.5619586609218,3.25999999046326,"2","0","1","3","4","3","3"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ondan",NA,5.56565656565657,0.313131313131313,0.350877192982456,0.585858585858586,0.732022668246494,0.575757575757576,0.141414141414141,0.173565738163416,1.36363636363636,34.5017770961648,3.68470829383055,8.58182558400243,3.71192101666631,"2","0","1","3","4","3","2"
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Hemibagrus_macropterus",52976,8.10958904109589,0.479452054794521,0.259259259259259,0.383561643835616,1.40020084783081,0.73972602739726,0.095890410958904,0.128644815977431,0.783783783783784,54.2000007629395,3.20160517831651,7.01301551819334,3.57999992370605,"2","0","2","3","1","2","3"
"Osteichthyes","Teleostei","Siluriformes","Sisoridae","Glyptothorax_sinensis",24874,4.85714285714286,0.798029556650246,0.102150537634409,0,0,0.916256157635468,0.270935960591133,0.279878440212511,1.15315315315315,34,4.19257327271083,13.3964584324261,3.30999994277954,"2","0","2","3","1","3","3"
"Osteichthyes","Teleostei","Siluriformes","Amblycipitidae","Liobagrus_anguillicauda",50990,6.34567901234568,0.555555555555556,0.185185185185185,0,0,0.666666666666667,0.518518518518518,0.137858005743633,1.57352941176471,12.1000003814697,4.20760335721009,12.5438648522311,3.22000002861023,"2","0","1","3","4","2","3"
"Osteichthyes","Teleostei","Siluriformes","Amblycipitidae","Liobagrus_aequilabris",64276,6.86153846153846,0.538461538461538,0.25,0,0,0.738461538461539,0.0923076923076922,0.174887892376682,1.42857142857143,6.19999980926514,4.33339678919719,14.3671667273094,3.16000008583069,"2","0","1","3","4","3","3"
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_asotus",6566,5.40196078431373,0.450980392156863,0.245901639344262,0.843137254901961,0.378472012479187,0.598039215686274,0.286123032904149,0.138894808447532,2.44565217391304,130,2.58805525673241,2.79412096889899,4.42999982833862,"3","0","1","2","1","3","3"
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_meridionalis",25308,5.05042016806723,0.319327731092437,0.210526315789474,0.378151260504202,0.690479601900155,0.478991596638655,0.352941176470588,0.145911223084151,1.48387096774194,114.199996948242,2.35261268319864,3.8985233914717,4.19999980926514,"3","0","1","2","1","4","2"
"Osteichthyes","Teleostei","Siluriformes","Clariidae","Clarias_fuscus",293,6.59090909090909,0.325757575757576,0.25,0.295454545454545,0.670820393249937,0.454545454545455,0.151515151515152,0.110500369301651,1.37704918032787,24.5,3.31722658084516,5.76693897565032,3.74000000953674,"3","0","1","2","4","3","2"
"Osteichthyes","Teleostei","Osmeriformes","Salangidae","Neosalanx_jordani",47135,7,0.132530120481928,0.481481481481481,0.313253012048193,0.812285637017085,0.325301204819277,0.562672855008424,0.0185980370780685,2.61290322580645,5.80000019073486,8.90144095092781,569.818180952652,3,"3","1","3","1","1","3","3"
"Osteichthyes","Teleostei","Osmeriformes","Salangidae","Neosalanx_tangkahkeii",54884,8.5,0.382352941176471,0.555555555555556,0.691176470588235,0.43479099562496,0.529411764705882,0.147058823529412,0.101074198401235,2.57575757575758,8,8.87598169642921,569.818180952652,3,"3","1","3","2","1","3","3"
"Osteichthyes","Teleostei","Osmeriformes","Salangidae","Protosalanx_chinensis",60010,8.53968253968254,0.206349206349206,0.608695652173913,0.111111111111111,1.36455259360654,0.365079365079365,0.296519663274281,0.0753226724358775,2.5,21,8.7149467394584,606.964868781808,2.98000001907349,"3","0","3","1","1","4","3"
"Osteichthyes","Teleostei","Osmeriformes","Salangidae","Hemisalanx_brachyrostralis",55416,10.2708333333333,0.291666666666667,0.45,1.15671641791045,1.43512761410852,0.416666666666667,0.229166666666667,0.0990389907970279,6.11111111111111,13.6199998855591,8.85485062691964,606.964868781808,2.98000001907349,"2","0","3","1","1","2","3"
"Osteichthyes","Teleostei","Mugiliformes","Mugilidae","Mugil_cephalus",785,3.41007194244604,0.165467625899281,0.591836734693878,0.546762589928058,0.469831201355973,0.352517985611511,0.453237410071942,0.198357118540813,1.98333333333333,100,42.3138833850926,45296.6049217651,2.48000001907349,"2","1","3","3","1","4","1"
